benchmark,benchmark_id,solver,configuration,configuration_id,status,cpu_time,result,_checker_status,_checker_cpu_time,_checker_memory,_checker_result
safe027_pso.opt_true-unreach-call.i-cbmc-u2,2887240,tc_glucose,default,154590,complete,3.33154,UNSAT,complete,2.07229,243156.0,UNSAT-VERIFIED
safe027_pso.opt_true-unreach-call.i-cbmc-u2,2887240,COMiniSatPS_Chandrasekhar_DRUP,drup,154592,complete,4.76362,UNSAT,complete,2.90612,273740.0,UNSAT-VERIFIED
safe027_pso.opt_true-unreach-call.i-cbmc-u2,2887240,MapleCOMSPS_CHB_DRUP,CHB_VSIDS_drup,154594,complete,5.20569,UNSAT,complete,3.0363,273740.0,UNSAT-VERIFIED
safe027_pso.opt_true-unreach-call.i-cbmc-u2,2887240,MapleCOMSPS_LRB_DRUP,LRB_VSIDS_drup,154596,complete,4.95591,UNSAT,complete,2.89283,273740.0,UNSAT-VERIFIED
safe027_pso.opt_true-unreach-call.i-cbmc-u2,2887240,MapleCOMSPS_DRUP,seq_LRB_VSIDS_drup,154598,complete,5.35278,UNSAT,complete,3.15191,273740.0,UNSAT-VERIFIED
safe027_pso.opt_true-unreach-call.i-cbmc-u2,2887240,Splatz_06v_main,default,154625,complete,13.5167,UNSAT,complete,2.48142,253044.0,UNSAT-VERIFIED
safe027_pso.opt_true-unreach-call.i-cbmc-u2,2887240,Riss6,noPP_DRAT,154658,complete,1.81214,UNSAT,complete,0.989593,113116.0,UNSAT-VERIFIED
safe027_pso.opt_true-unreach-call.i-cbmc-u2,2887240,Riss6,default_DRAT,154659,complete,5.23592,UNSAT,complete,3.41011,253044.0,UNSAT-VERIFIED
safe027_pso.opt_true-unreach-call.i-cbmc-u2,2887240,Riss6,blackbox_DRAT,154660,complete,3.41349,UNSAT,complete,1.1947,215084.0,UNSAT-VERIFIED
safe027_pso.opt_true-unreach-call.i-cbmc-u2,2887240,Glucose_nbSat,default,155265,complete,4.07118,UNSAT,complete,2.65149,253044.0,UNSAT-VERIFIED
safe027_pso.opt_true-unreach-call.i-cbmc-u2,2887240,MapleCMS,default,154687,complete,9.79867,UNSAT,complete,2.88535,253044.0,UNSAT-VERIFIED
safe027_pso.opt_true-unreach-call.i-cbmc-u2,2887240,MapleGlucose,default,154710,complete,5.9612,UNSAT,complete,1.80134,227000.0,UNSAT-VERIFIED
safe028_tso.oepc_true-unreach-call.i-cbmc-u2,2886977,glue_alt,default,152939,complete,1.7961,UNSAT,complete,1.33959,216304.0,UNSAT-VERIFIED
safe028_tso.oepc_true-unreach-call.i-cbmc-u2,2886977,GHackCOMSPS_DRUP,ghack_drup,153211,complete,1.33156,UNSAT,complete,0.864907,113116.0,UNSAT-VERIFIED
safe028_tso.oepc_true-unreach-call.i-cbmc-u2,2886977,glucosePLE,default,153967,complete,2.82618,UNSAT,complete,1.26707,216340.0,UNSAT-VERIFIED
safe028_tso.oepc_true-unreach-call.i-cbmc-u2,2886977,abcdSAT_drup,default,154067,complete,2.00679,UNSAT,complete,1.43862,220172.0,UNSAT-VERIFIED
safe028_tso.oepc_true-unreach-call.i-cbmc-u2,2886977,Scavel_SAT,default,154175,complete,1.27517,UNSAT,complete,0.554372,113116.0,UNSAT-VERIFIED
safe028_tso.oepc_true-unreach-call.i-cbmc-u2,2886977,glucose_hack_kiel_newScript,main_new,154744,complete,1.85007,UNSAT,complete,1.27544,216416.0,UNSAT-VERIFIED
safe028_tso.oepc_true-unreach-call.i-cbmc-u2,2886977,Beans_And_Eggs,default,154732,complete,0.746248,UNSAT,complete,0.548378,113116.0,UNSAT-VERIFIED
safe028_tso.oepc_true-unreach-call.i-cbmc-u2,2886977,cmsat5_main2,default,154241,complete,3.36926,UNSAT,complete,1.61858,239064.0,UNSAT-VERIFIED
safe028_tso.oepc_true-unreach-call.i-cbmc-u2,2886977,cmsat5_autotune2,default,154243,complete,3.30242,UNSAT,complete,1.6142,235596.0,UNSAT-VERIFIED
safe028_tso.oepc_true-unreach-call.i-cbmc-u2,2886977,glueminisat-2.2.10-81-main,maintrack,154247,complete,3.85568,UNSAT,complete,2.79435,252856.0,UNSAT-VERIFIED
safe028_tso.oepc_true-unreach-call.i-cbmc-u2,2886977,gulch,default,154330,complete,3.70354,UNSAT,complete,1.73836,233040.0,UNSAT-VERIFIED
safe028_tso.oepc_true-unreach-call.i-cbmc-u2,2886977,YalSAT_03r,default,154460,timeout_cpu,4997.14,UNKNOWN,enqueued,0.0,0.0,--
safe028_tso.oepc_true-unreach-call.i-cbmc-u2,2886977,Lingeling_bbc_main,default,154468,complete,3.52561,UNSAT,complete,1.24609,216084.0,UNSAT-VERIFIED
safe028_tso.oepc_true-unreach-call.i-cbmc-u2,2886977,glucose,default,154473,complete,1.4287,UNSAT,complete,0.99854,113116.0,UNSAT-VERIFIED
safe028_tso.oepc_true-unreach-call.i-cbmc-u2,2886977,CHBR_glucose,default,154584,complete,1.39175,UNSAT,complete,0.878375,113116.0,UNSAT-VERIFIED
safe028_tso.oepc_true-unreach-call.i-cbmc-u2,2886977,CHBR_glucose_tuned,default,154586,complete,1.39274,UNSAT,complete,0.872582,113116.0,UNSAT-VERIFIED
safe028_tso.oepc_true-unreach-call.i-cbmc-u2,2886977,tb_glucose,default,154588,complete,1.55861,UNSAT,complete,0.94448,113116.0,UNSAT-VERIFIED
safe028_tso.oepc_true-unreach-call.i-cbmc-u2,2886977,tc_glucose,default,154590,complete,1.8087,UNSAT,complete,1.30812,216380.0,UNSAT-VERIFIED
safe028_tso.oepc_true-unreach-call.i-cbmc-u2,2886977,COMiniSatPS_Chandrasekhar_DRUP,drup,154592,complete,2.61795,UNSAT,complete,1.69351,234604.0,UNSAT-VERIFIED
safe028_tso.oepc_true-unreach-call.i-cbmc-u2,2886977,MapleCOMSPS_CHB_DRUP,CHB_VSIDS_drup,154594,complete,2.70256,UNSAT,complete,1.60357,234612.0,UNSAT-VERIFIED
safe028_tso.oepc_true-unreach-call.i-cbmc-u2,2886977,MapleCOMSPS_LRB_DRUP,LRB_VSIDS_drup,154596,complete,2.67011,UNSAT,complete,1.62174,234640.0,UNSAT-VERIFIED
safe028_tso.oepc_true-unreach-call.i-cbmc-u2,2886977,MapleCOMSPS_DRUP,seq_LRB_VSIDS_drup,154598,complete,2.63956,UNSAT,complete,1.60942,234612.0,UNSAT-VERIFIED
safe028_tso.oepc_true-unreach-call.i-cbmc-u2,2886977,Splatz_06v_main,default,154625,complete,8.68697,UNSAT,complete,1.75093,242968.0,UNSAT-VERIFIED
safe028_tso.oepc_true-unreach-call.i-cbmc-u2,2886977,Riss6,noPP_DRAT,154658,complete,0.799756,UNSAT,complete,0.566937,113116.0,UNSAT-VERIFIED
safe028_tso.oepc_true-unreach-call.i-cbmc-u2,2886977,Riss6,default_DRAT,154659,complete,2.69947,UNSAT,complete,1.85719,239064.0,UNSAT-VERIFIED
safe028_tso.oepc_true-unreach-call.i-cbmc-u2,2886977,Riss6,blackbox_DRAT,154660,complete,1.50191,UNSAT,complete,0.640916,113116.0,UNSAT-VERIFIED
safe028_tso.oepc_true-unreach-call.i-cbmc-u2,2886977,Glucose_nbSat,default,155265,complete,2.04801,UNSAT,complete,1.52282,217032.0,UNSAT-VERIFIED
safe028_tso.oepc_true-unreach-call.i-cbmc-u2,2886977,MapleCMS,default,154687,complete,4.51128,UNSAT,complete,1.62225,239064.0,UNSAT-VERIFIED
safe028_tso.oepc_true-unreach-call.i-cbmc-u2,2886977,MapleGlucose,default,154710,complete,2.12019,UNSAT,complete,0.897995,113116.0,UNSAT-VERIFIED
safe029_power.opt_false-unreach-call.i-cbmc-u2,2887266,glue_alt,default,152939,complete,6.2,SAT-VERIFIED,complete,0.011966,0.0,--
safe029_power.opt_false-unreach-call.i-cbmc-u2,2887266,GHackCOMSPS_DRUP,ghack_drup,153211,complete,7.24592,SAT-VERIFIED,complete,0.0112861,0.0,--
safe029_power.opt_false-unreach-call.i-cbmc-u2,2887266,glucosePLE,default,153967,complete,11.1532,SAT-VERIFIED,complete,0.013324,0.0,--
safe029_power.opt_false-unreach-call.i-cbmc-u2,2887266,abcdSAT_drup,default,154067,complete,35.4109,SAT-VERIFIED,complete,0.016357,0.0,--
safe029_power.opt_false-unreach-call.i-cbmc-u2,2887266,Scavel_SAT,default,154175,complete,8.05333,SAT-VERIFIED,complete,0.0116569,0.0,--
safe029_power.opt_false-unreach-call.i-cbmc-u2,2887266,glucose_hack_kiel_newScript,main_new,154744,complete,6.72361,SAT-VERIFIED,complete,0.013284,0.0,--
safe029_power.opt_false-unreach-call.i-cbmc-u2,2887266,Beans_And_Eggs,default,154732,complete,9.41071,SAT-VERIFIED,complete,0.011588,0.0,--
safe029_power.opt_false-unreach-call.i-cbmc-u2,2887266,cmsat5_main2,default,154241,complete,13.4543,SAT-VERIFIED,complete,0.011664,0.0,--
safe029_power.opt_false-unreach-call.i-cbmc-u2,2887266,cmsat5_autotune2,default,154243,complete,13.3699,SAT-VERIFIED,complete,0.0114889,0.0,--
safe029_power.opt_false-unreach-call.i-cbmc-u2,2887266,glueminisat-2.2.10-81-main,maintrack,154247,complete,10.0865,SAT-VERIFIED,complete,0.0120129,0.0,--
safe029_power.opt_false-unreach-call.i-cbmc-u2,2887266,gulch,default,154330,complete,6.10767,SAT-VERIFIED,complete,0.014144,0.0,--
safe029_power.opt_false-unreach-call.i-cbmc-u2,2887266,YalSAT_03r,default,154460,timeout_cpu,4997.55,UNKNOWN,enqueued,0.0,0.0,--
safe029_power.opt_false-unreach-call.i-cbmc-u2,2887266,Lingeling_bbc_main,default,154468,complete,59.2323,SAT-VERIFIED,complete,0.0145949,0.0,--
safe029_power.opt_false-unreach-call.i-cbmc-u2,2887266,glucose,default,154473,complete,9.75752,SAT-VERIFIED,complete,0.01218,0.0,--
safe029_power.opt_false-unreach-call.i-cbmc-u2,2887266,CHBR_glucose,default,154584,complete,10.8746,SAT-VERIFIED,complete,0.0158451,0.0,--
safe029_power.opt_false-unreach-call.i-cbmc-u2,2887266,CHBR_glucose_tuned,default,154586,complete,10.8425,SAT-VERIFIED,complete,0.012382,0.0,--
safe029_power.opt_false-unreach-call.i-cbmc-u2,2887266,tb_glucose,default,154588,complete,7.86219,SAT-VERIFIED,complete,0.01254,0.0,--
safe029_power.opt_false-unreach-call.i-cbmc-u2,2887266,tc_glucose,default,154590,complete,8.40082,SAT-VERIFIED,complete,0.0118469,0.0,--
safe029_power.opt_false-unreach-call.i-cbmc-u2,2887266,COMiniSatPS_Chandrasekhar_DRUP,drup,154592,complete,8.16426,SAT-VERIFIED,complete,0.011664,0.0,--
safe029_power.opt_false-unreach-call.i-cbmc-u2,2887266,MapleCOMSPS_CHB_DRUP,CHB_VSIDS_drup,154594,complete,16.175,SAT-VERIFIED,complete,0.012223,0.0,--
safe029_power.opt_false-unreach-call.i-cbmc-u2,2887266,MapleCOMSPS_LRB_DRUP,LRB_VSIDS_drup,154596,complete,9.87093,SAT-VERIFIED,complete,0.011435,0.0,--
safe029_power.opt_false-unreach-call.i-cbmc-u2,2887266,MapleCOMSPS_DRUP,seq_LRB_VSIDS_drup,154598,complete,13.4443,SAT-VERIFIED,complete,0.0116439,0.0,--
safe029_power.opt_false-unreach-call.i-cbmc-u2,2887266,Splatz_06v_main,default,154625,complete,26.1604,SAT-VERIFIED,complete,0.0123709,0.0,--
safe029_power.opt_false-unreach-call.i-cbmc-u2,2887266,Riss6,noPP_DRAT,154658,complete,7.32698,SAT-VERIFIED,complete,0.0124461,0.0,--
safe029_power.opt_false-unreach-call.i-cbmc-u2,2887266,Riss6,default_DRAT,154659,complete,13.3669,SAT-VERIFIED,complete,0.0115899,0.0,--
safe029_power.opt_false-unreach-call.i-cbmc-u2,2887266,Riss6,blackbox_DRAT,154660,complete,6.33865,SAT-VERIFIED,complete,0.0133479,0.0,--
safe029_power.opt_false-unreach-call.i-cbmc-u2,2887266,Glucose_nbSat,default,155265,complete,9.18729,SAT-VERIFIED,complete,0.0143729,0.0,--
safe029_power.opt_false-unreach-call.i-cbmc-u2,2887266,MapleCMS,default,154687,complete,16.7375,SAT-VERIFIED,complete,0.0125889,0.0,--
safe029_power.opt_false-unreach-call.i-cbmc-u2,2887266,MapleGlucose,default,154710,complete,17.8855,SAT-VERIFIED,complete,0.0123801,0.0,--
schup-l2s-bc56s-1-k391,2887258,glue_alt,default,152939,complete,269.615,UNSAT,complete,239.979,462216.0,UNSAT-VERIFIED
schup-l2s-bc56s-1-k391,2887258,GHackCOMSPS_DRUP,ghack_drup,153211,complete,383.333,UNSAT,complete,501.206,503592.0,UNSAT-VERIFIED
schup-l2s-bc56s-1-k391,2887258,glucosePLE,default,153967,complete,410.656,UNSAT,complete,520.911,524232.0,UNSAT-VERIFIED
schup-l2s-bc56s-1-k391,2887258,abcdSAT_drup,default,154067,complete,222.135,UNSAT,complete,627.362,483404.0,UNSAT-VERIFIED
schup-l2s-bc56s-1-k391,2887258,Scavel_SAT,default,154175,complete,1223.02,UNSAT,complete,2950.01,751788.0,UNSAT-VERIFIED
schup-l2s-bc56s-1-k391,2887258,glucose_hack_kiel_newScript,main_new,154744,complete,490.966,UNSAT,complete,628.5,527160.0,UNSAT-VERIFIED
schup-l2s-bc56s-1-k391,2887258,Beans_And_Eggs,default,154732,complete,1324.71,UNSAT,complete,1506.56,582184.0,UNSAT-VERIFIED
schup-l2s-bc56s-1-k391,2887258,cmsat5_main2,default,154241,complete,421.103,UNSAT,complete,8940.81,722996.0,UNSAT-VERIFIED
schup-l2s-bc56s-1-k391,2887258,cmsat5_autotune2,default,154243,complete,421.096,UNSAT,complete,8955.82,722996.0,UNSAT-VERIFIED
schup-l2s-bc56s-1-k391,2887258,glueminisat-2.2.10-81-main,maintrack,154247,complete,427.299,UNSAT,complete,352.425,650600.0,UNSAT-VERIFIED
schup-l2s-bc56s-1-k391,2887258,gulch,default,154330,complete,506.117,UNSAT,complete,451.194,527276.0,UNSAT-VERIFIED
schup-l2s-bc56s-1-k391,2887258,YalSAT_03r,default,154460,timeout_cpu,4998.01,UNKNOWN,enqueued,0.0,0.0,--
schup-l2s-bc56s-1-k391,2887258,Lingeling_bbc_main,default,154468,complete,1019.61,UNSAT,complete,1111.17,830740.0,UNSAT-VERIFIED
schup-l2s-bc56s-1-k391,2887258,glucose,default,154473,complete,385.365,UNSAT,complete,447.791,510540.0,UNSAT-VERIFIED
schup-l2s-bc56s-1-k391,2887258,CHBR_glucose,default,154584,complete,373.215,UNSAT,complete,530.913,524232.0,UNSAT-VERIFIED
schup-l2s-bc56s-1-k391,2887258,CHBR_glucose_tuned,default,154586,complete,368.644,UNSAT,complete,515.316,524232.0,UNSAT-VERIFIED
schup-l2s-bc56s-1-k391,2887258,tb_glucose,default,154588,complete,419.432,UNSAT,complete,636.748,519344.0,UNSAT-VERIFIED
schup-l2s-bc56s-1-k391,2887258,tc_glucose,default,154590,complete,426.85,UNSAT,complete,646.457,519344.0,UNSAT-VERIFIED
schup-l2s-bc56s-1-k391,2887258,COMiniSatPS_Chandrasekhar_DRUP,drup,154592,complete,388.637,UNSAT,complete,434.116,645120.0,UNSAT-VERIFIED
schup-l2s-bc56s-1-k391,2887258,MapleCOMSPS_CHB_DRUP,CHB_VSIDS_drup,154594,complete,262.776,UNSAT,complete,212.195,532492.0,UNSAT-VERIFIED
schup-l2s-bc56s-1-k391,2887258,MapleCOMSPS_LRB_DRUP,LRB_VSIDS_drup,154596,complete,251.857,UNSAT,complete,221.555,645120.0,UNSAT-VERIFIED
schup-l2s-bc56s-1-k391,2887258,MapleCOMSPS_DRUP,seq_LRB_VSIDS_drup,154598,complete,418.187,UNSAT,complete,347.109,645120.0,UNSAT-VERIFIED
schup-l2s-bc56s-1-k391,2887258,Splatz_06v_main,default,154625,complete,498.035,UNSAT,complete,343.096,669276.0,UNSAT-VERIFIED
schup-l2s-bc56s-1-k391,2887258,Riss6,noPP_DRAT,154658,complete,1506.24,UNSAT,complete,2925.31,766264.0,UNSAT-VERIFIED
schup-l2s-bc56s-1-k391,2887258,Riss6,default_DRAT,154659,complete,441.466,UNSAT,complete,622.353,654064.0,UNSAT-VERIFIED
schup-l2s-bc56s-1-k391,2887258,Riss6,blackbox_DRAT,154660,complete,1765.28,UNSAT,complete,3679.61,1018092.0,UNSAT-VERIFIED
schup-l2s-bc56s-1-k391,2887258,Glucose_nbSat,default,155265,complete,453.277,UNSAT,complete,551.472,542196.0,UNSAT-VERIFIED
schup-l2s-bc56s-1-k391,2887258,MapleCMS,default,154687,complete,460.323,UNSAT,complete,7072.2,738764.0,UNSAT-VERIFIED
schup-l2s-bc56s-1-k391,2887258,MapleGlucose,default,154710,complete,525.873,UNSAT,complete,274.187,502828.0,UNSAT-VERIFIED
servers_slapd_a_vc149923,2887218,glue_alt,default,152939,complete,774.585,SAT-VERIFIED,complete,0.0170861,0.0,--
servers_slapd_a_vc149923,2887218,GHackCOMSPS_DRUP,ghack_drup,153211,complete,208.505,SAT-VERIFIED,complete,0.0147611,0.0,--
servers_slapd_a_vc149923,2887218,glucosePLE,default,153967,complete,1326.51,SAT-VERIFIED,complete,0.0182111,0.0,--
servers_slapd_a_vc149923,2887218,abcdSAT_drup,default,154067,complete,560.835,SAT-VERIFIED,complete,0.012977,0.0,--
servers_slapd_a_vc149923,2887218,Scavel_SAT,default,154175,complete,1670.55,SAT-VERIFIED,complete,0.0128989,0.0,--
servers_slapd_a_vc149923,2887218,glucose_hack_kiel_newScript,main_new,154744,complete,399.937,SAT-VERIFIED,complete,0.0164539,0.0,--
servers_slapd_a_vc149923,2887218,Beans_And_Eggs,default,154732,complete,1174.16,SAT-VERIFIED,complete,0.018147,0.0,--
servers_slapd_a_vc149923,2887218,cmsat5_main2,default,154241,timeout_wallclock,5000.02,UNKNOWN,enqueued,0.0,0.0,--
servers_slapd_a_vc149923,2887218,cmsat5_autotune2,default,154243,timeout_wallclock,5000.02,UNKNOWN,enqueued,0.0,0.0,--
servers_slapd_a_vc149923,2887218,glueminisat-2.2.10-81-main,maintrack,154247,complete,28.2316,SAT-VERIFIED,complete,0.0145219,0.0,--
servers_slapd_a_vc149923,2887218,gulch,default,154330,complete,961.142,SAT-VERIFIED,complete,0.0142659,0.0,--
servers_slapd_a_vc149923,2887218,YalSAT_03r,default,154460,timeout_cpu,4997.15,UNKNOWN,enqueued,0.0,0.0,--
servers_slapd_a_vc149923,2887218,Lingeling_bbc_main,default,154468,timeout_wallclock,5000.02,UNKNOWN,enqueued,0.0,0.0,--
servers_slapd_a_vc149923,2887218,glucose,default,154473,complete,251.105,SAT-VERIFIED,complete,0.0145679,0.0,--
servers_slapd_a_vc149923,2887218,CHBR_glucose,default,154584,complete,189.197,SAT-VERIFIED,complete,0.0138999,0.0,--
servers_slapd_a_vc149923,2887218,CHBR_glucose_tuned,default,154586,complete,193.938,SAT-VERIFIED,complete,0.0131489,0.0,--
servers_slapd_a_vc149923,2887218,tb_glucose,default,154588,complete,158.932,SAT-VERIFIED,complete,0.014143,0.0,--
servers_slapd_a_vc149923,2887218,tc_glucose,default,154590,complete,168.316,SAT-VERIFIED,complete,0.014993,0.0,--
servers_slapd_a_vc149923,2887218,COMiniSatPS_Chandrasekhar_DRUP,drup,154592,complete,20.5627,SAT-VERIFIED,complete,0.012461,0.0,--
servers_slapd_a_vc149923,2887218,MapleCOMSPS_CHB_DRUP,CHB_VSIDS_drup,154594,complete,948.466,SAT-VERIFIED,complete,0.0174869,0.0,--
servers_slapd_a_vc149923,2887218,MapleCOMSPS_LRB_DRUP,LRB_VSIDS_drup,154596,complete,177.876,SAT-VERIFIED,complete,0.014133,0.0,--
servers_slapd_a_vc149923,2887218,MapleCOMSPS_DRUP,seq_LRB_VSIDS_drup,154598,complete,68.5917,SAT-VERIFIED,complete,0.0156229,0.0,--
servers_slapd_a_vc149923,2887218,Splatz_06v_main,default,154625,complete,0.419965,SAT-VERIFIED,complete,0.0118881,0.0,--
servers_slapd_a_vc149923,2887218,Riss6,noPP_DRAT,154658,complete,0.384176,SAT-VERIFIED,complete,0.0115859,0.0,--
servers_slapd_a_vc149923,2887218,Riss6,default_DRAT,154659,complete,3.03418,SAT-VERIFIED,complete,0.012767,0.0,--
servers_slapd_a_vc149923,2887218,Riss6,blackbox_DRAT,154660,complete,3.67995,SAT-VERIFIED,complete,0.013422,0.0,--
servers_slapd_a_vc149923,2887218,Glucose_nbSat,default,155265,complete,260.29,SAT-VERIFIED,complete,0.0119909,0.0,--
servers_slapd_a_vc149923,2887218,MapleCMS,default,154687,complete,178.514,SAT-VERIFIED,complete,0.011983,0.0,--
servers_slapd_a_vc149923,2887218,MapleGlucose,default,154710,complete,249.487,SAT-VERIFIED,complete,0.0173569,0.0,--
sin.c.75.smt2-cvc4,2887019,glue_alt,default,152939,timeout_wallclock,5000.02,UNKNOWN,enqueued,0.0,0.0,--
sin.c.75.smt2-cvc4,2887019,GHackCOMSPS_DRUP,ghack_drup,153211,timeout_wallclock,5000.02,UNKNOWN,enqueued,0.0,0.0,--
sin.c.75.smt2-cvc4,2887019,abcdSAT_drup,default,154067,timeout_wallclock,5000.02,UNKNOWN,enqueued,0.0,0.0,--
sin.c.75.smt2-cvc4,2887019,Scavel_SAT,default,154175,timeout_wallclock,5000.02,UNKNOWN,enqueued,0.0,0.0,--
sin.c.75.smt2-cvc4,2887019,glucose_hack_kiel_newScript,main_new,154744,timeout_wallclock,5000.02,UNKNOWN,enqueued,0.0,0.0,--
sin.c.75.smt2-cvc4,2887019,Beans_And_Eggs,default,154732,timeout_wallclock,5000.02,UNKNOWN,enqueued,0.0,0.0,--
sin.c.75.smt2-cvc4,2887019,cmsat5_main2,default,154241,timeout_wallclock,5000.03,UNKNOWN,enqueued,0.0,0.0,--
sin.c.75.smt2-cvc4,2887019,cmsat5_autotune2,default,154243,timeout_wallclock,5000.02,UNKNOWN,enqueued,0.0,0.0,--
sin.c.75.smt2-cvc4,2887019,glueminisat-2.2.10-81-main,maintrack,154247,timeout_wallclock,5000.02,UNKNOWN,enqueued,0.0,0.0,--
sin.c.75.smt2-cvc4,2887019,gulch,default,154330,timeout_wallclock,5000.02,UNKNOWN,enqueued,0.0,0.0,--
sin.c.75.smt2-cvc4,2887019,YalSAT_03r,default,154460,timeout_cpu,5021.52,UNKNOWN,enqueued,0.0,0.0,--
sin.c.75.smt2-cvc4,2887019,Lingeling_bbc_main,default,154468,timeout_wallclock,5000.02,UNKNOWN,enqueued,0.0,0.0,--
sin.c.75.smt2-cvc4,2887019,glucose,default,154473,timeout_wallclock,5000.02,UNKNOWN,enqueued,0.0,0.0,--
sin.c.75.smt2-cvc4,2887019,CHBR_glucose,default,154584,timeout_wallclock,5000.02,UNKNOWN,enqueued,0.0,0.0,--
sin.c.75.smt2-cvc4,2887019,CHBR_glucose_tuned,default,154586,timeout_wallclock,5000.02,UNKNOWN,enqueued,0.0,0.0,--
sin.c.75.smt2-cvc4,2887019,tb_glucose,default,154588,timeout_wallclock,5000.02,UNKNOWN,enqueued,0.0,0.0,--
sin.c.75.smt2-cvc4,2887019,tc_glucose,default,154590,timeout_wallclock,5000.02,UNKNOWN,enqueued,0.0,0.0,--
sin.c.75.smt2-cvc4,2887019,COMiniSatPS_Chandrasekhar_DRUP,drup,154592,timeout_wallclock,5000.02,UNKNOWN,enqueued,0.0,0.0,--
sin.c.75.smt2-cvc4,2887019,MapleCOMSPS_CHB_DRUP,CHB_VSIDS_drup,154594,timeout_wallclock,5000.02,UNKNOWN,enqueued,0.0,0.0,--
sin.c.75.smt2-cvc4,2887019,MapleCOMSPS_LRB_DRUP,LRB_VSIDS_drup,154596,timeout_wallclock,5000.02,UNKNOWN,enqueued,0.0,0.0,--
sin.c.75.smt2-cvc4,2887019,MapleCOMSPS_DRUP,seq_LRB_VSIDS_drup,154598,timeout_wallclock,5000.02,UNKNOWN,enqueued,0.0,0.0,--
sin.c.75.smt2-cvc4,2887019,Splatz_06v_main,default,154625,timeout_wallclock,5000.02,UNKNOWN,enqueued,0.0,0.0,--
sin.c.75.smt2-cvc4,2887019,Riss6,noPP_DRAT,154658,timeout_wallclock,5000.02,UNKNOWN,enqueued,0.0,0.0,--
sin.c.75.smt2-cvc4,2887019,Riss6,default_DRAT,154659,timeout_wallclock,5000.02,UNKNOWN,enqueued,0.0,0.0,--
sin.c.75.smt2-cvc4,2887019,Riss6,blackbox_DRAT,154660,timeout_wallclock,5000.02,UNKNOWN,enqueued,0.0,0.0,--
sin.c.75.smt2-cvc4,2887019,Glucose_nbSat,default,155265,timeout_wallclock,5000.02,UNKNOWN,enqueued,0.0,0.0,--
sin.c.75.smt2-cvc4,2887019,MapleCMS,default,154687,timeout_wallclock,5000.02,UNKNOWN,enqueued,0.0,0.0,--
sin.c.75.smt2-cvc4,2887019,MapleGlucose,default,154710,timeout_wallclock,5000.02,UNKNOWN,enqueued,0.0,0.0,--
sin2.c.2.smt2-cvc4,2887070,glue_alt,default,152939,complete,5.12025,SAT-VERIFIED,complete,0.0121489,0.0,--
sin2.c.2.smt2-cvc4,2887070,GHackCOMSPS_DRUP,ghack_drup,153211,complete,3.11708,SAT-VERIFIED,complete,0.0119749,0.0,--
sin2.c.2.smt2-cvc4,2887070,glucosePLE,default,153967,complete,5.18645,SAT-VERIFIED,complete,0.0142669,0.0,--
sin2.c.2.smt2-cvc4,2887070,abcdSAT_drup,default,154067,complete,53.9734,SAT-VERIFIED,complete,0.0166519,0.0,--
sin2.c.2.smt2-cvc4,2887070,Scavel_SAT,default,154175,complete,2.82025,SAT-VERIFIED,complete,0.0119059,0.0,--
sin2.c.2.smt2-cvc4,2887070,glucose_hack_kiel_newScript,main_new,154744,complete,4.2115,SAT-VERIFIED,complete,0.012691,0.0,--
sin2.c.2.smt2-cvc4,2887070,Beans_And_Eggs,default,154732,complete,1.16456,SAT-VERIFIED,complete,0.0114969,0.0,--
sin2.c.2.smt2-cvc4,2887070,cmsat5_main2,default,154241,complete,5.75344,SAT-VERIFIED,complete,0.012322,0.0,--
sin2.c.2.smt2-cvc4,2887070,cmsat5_autotune2,default,154243,complete,5.78072,SAT-VERIFIED,complete,0.0116609,0.0,--
sin2.c.2.smt2-cvc4,2887070,glueminisat-2.2.10-81-main,maintrack,154247,complete,16.8263,SAT-VERIFIED,complete,0.013015,0.0,--
sin2.c.2.smt2-cvc4,2887070,gulch,default,154330,complete,4.57813,SAT-VERIFIED,complete,0.014285,0.0,--
sin2.c.2.smt2-cvc4,2887070,YalSAT_03r,default,154460,timeout_cpu,4997.29,UNKNOWN,enqueued,0.0,0.0,--
sin2.c.2.smt2-cvc4,2887070,Lingeling_bbc_main,default,154468,complete,29.7364,SAT-VERIFIED,complete,0.0145779,0.0,--
sin2.c.2.smt2-cvc4,2887070,glucose,default,154473,complete,3.76584,SAT-VERIFIED,complete,0.0126271,0.0,--
sin2.c.2.smt2-cvc4,2887070,CHBR_glucose,default,154584,complete,3.21158,SAT-VERIFIED,complete,0.0115139,0.0,--
sin2.c.2.smt2-cvc4,2887070,CHBR_glucose_tuned,default,154586,complete,3.21742,SAT-VERIFIED,complete,0.011622,0.0,--
sin2.c.2.smt2-cvc4,2887070,tb_glucose,default,154588,complete,3.20862,SAT-VERIFIED,complete,0.011819,0.0,--
sin2.c.2.smt2-cvc4,2887070,tc_glucose,default,154590,complete,3.80764,SAT-VERIFIED,complete,0.0129679,0.0,--
sin2.c.2.smt2-cvc4,2887070,COMiniSatPS_Chandrasekhar_DRUP,drup,154592,complete,8.24655,SAT-VERIFIED,complete,0.0126299,0.0,--
sin2.c.2.smt2-cvc4,2887070,MapleCOMSPS_CHB_DRUP,CHB_VSIDS_drup,154594,complete,8.13533,SAT-VERIFIED,complete,0.0126571,0.0,--
